Underlyin,Maturity,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume
1698.9,98,, ,,128.00,25.00,,,949.41,,938.70,1,941.10,1,,750.00,0.00,1,0.35,1,, ,,25.00,0.00,0.54,,0.18,
1698.9,98,, ,,128.00,25.00,,,899.44,,888.80,1,891.20,1,,800.00,0.00,1,0.35,1,0.15,1,,25.00,0.00,0.50,50.00,0.18,50.00
1698.9,98,, ,,128.00,25.00,,,874.46,,863.80,1,866.20,1,,825.00,0.00,1,0.35,1,, ,,25.00,0.00,0.48,,0.18,
1698.9,98,, ,,128.00,128.00,,,849.48,,838.80,1,841.30,1,,850.00,0.00,1,0.40,1,, ,,25.00,0.00,0.47,,0.20,
1698.9,98,, ,,128.00,25.00,,,824.49,,813.90,1,816.30,1,,875.00,0.00,1,0.40,1,, ,,25.00,0.00,0.45,,0.20,
1698.9,98,, ,,128.00,128.00,,,799.51,,788.90,1,791.40,1,,900.00,0.00,1,0.40,1,, ,,25.00,0.00,0.43,,0.20,
1698.9,98,, ,,128.00,25.00,,,774.53,,764.00,1,766.40,1,,925.00,0.00,1,0.40,1,, ,,25.00,0.00,0.42,,0.20,
1698.9,98,, ,,128.00,128.00,,,749.54,,739.00,1,741.50,1,,950.00,0.00,1,0.40,1,, ,,25.00,0.00,0.40,,0.20,
1698.9,98,, ,,128.00,128.00,,,724.56,,714.00,1,716.50,1,,975.00,0.00,1,0.40,1,, ,,25.00,0.00,0.38,,0.20,
1698.9,98,, ,,128.00,128.00,,,699.58,,689.10,1,691.60,1,,1000.00,0.00,1,0.45,1,0.20,1,-0.10,25.00,0.00,0.37,15.00,0.23,350.00
1698.9,98,, ,,128.00,25.00,,,674.59,,664.20,1,666.70,1,,1025.00,0.00,1,0.45,1,, ,,25.00,0.00,0.35,,0.23,
1698.9,98,, ,,128.00,128.00,,,649.61,,639.20,1,641.70,1,,1050.00,0.00,1,0.40,1,0.25,1,,45.00,0.00,0.34,0.00,0.20,190.00
1698.9,98,, ,,128.00,128.00,,,624.63,,614.30,1,616.80,1,,1075.00,0.00,1,0.55,1,, ,,25.00,0.00,0.33,,0.28,
1698.9,98,, ,,128.00,128.00,,,599.65,,589.40,1,591.90,1,,1100.00,0.00,1,0.35,1,0.35,1,,40.00,0.00,0.30,0.00,0.18,140.00
1698.9,98,, ,,128.00,128.00,,,579.66,,569.50,1,572.00,1,,1120.00,0.00,1,0.50,1,0.70,1,,45.00,0.00,0.30,10.00,0.25,10.00
1698.9,98,, ,,128.00,128.00,,,574.66,,564.50,1,567.10,1,,1125.00,0.00,1,0.65,1,, ,,25.00,0.00,0.31,,0.33,
1698.9,98,, ,,128.00,25.00,,,559.67,,549.60,1,552.10,1,,1140.00,0.00,1,0.70,1,, ,,25.00,0.00,0.30,,0.35,
1698.9,98,, ,,128.00,128.00,,,549.68,,539.60,1,542.20,1,,1150.00,0.00,1,0.70,1,0.85,1,,1.00,0.00,0.29,1.00,0.35,1.00
1698.9,98,, ,,128.00,25.00,,,539.69,,529.70,1,532.30,1,,1160.00,0.05,1,0.80,1,0.40,1,0.00,25.00,25.00,0.29,4.00,0.43,2.00
1698.9,98,, ,,128.00,25.00,,,524.70,,514.80,1,517.40,1,,1175.00,0.10,1,0.70,1,0.50,1,-0.20,1.00,25.00,0.28,20.00,0.40,3.00
1698.9,98,, ,,128.00,128.00,,,519.70,,509.80,1,512.40,1,,1180.00,0.15,1,0.55,1,0.50,1,-0.25,1.00,25.00,0.28,9.00,0.35,1.00
1698.9,98,, ,,128.00,128.00,,,499.71,,489.90,1,492.50,1,,1200.00,0.25,1,0.70,1,0.65,1,-0.15,1.00,25.00,0.27,28.00,0.48,3.00
1698.9,98,, ,,128.00,25.00,,,479.73,,470.10,1,472.70,1,,1220.00,0.35,1,1.10,1,0.75,1,-0.15,25.00,25.00,0.28,18.00,0.73,5.00
1698.9,98,, ,,128.00,128.00,,,474.73,,465.10,1,467.80,1,,1225.00,0.40,1,1.10,1,0.80,1,-0.20,25.00,25.00,0.27,40.00,0.75,5.00
1698.9,98,, ,,128.00,128.00,,,459.74,,450.20,1,452.90,1,,1240.00,0.50,1,1.25,1,0.90,1,0.15,25.00,25.00,0.27,11.00,0.88,4.00
1698.9,98,, ,,128.00,128.00,,,449.75,,440.30,1,443.00,1,,1250.00,0.60,1,1.30,1,1.00,1,0.20,25.00,25.00,0.27,58.00,0.95,6.00
1698.9,98,, ,,128.00,128.00,,,439.75,,430.40,1,433.10,1,,1260.00,0.70,1,1.40,1,1.10,1,0.20,25.00,25.00,0.26,9.00,1.05,5.00
1698.9,98,, ,,128.00,25.00,,,424.76,,415.60,1,418.30,1,,1275.00,0.85,1,1.55,1,1.25,1,0.30,25.00,25.00,0.26,45.00,1.20,7.00
1698.9,98,, ,,128.00,128.00,,,419.77,,410.60,1,413.40,1,,1280.00,0.90,1,1.60,1,1.30,1,0.20,25.00,25.00,0.26,9.00,1.25,3.00
1698.9,98,390,1,,128.00,128.00,,0.00,399.78,5.00,390.80,1,393.70,1,,1300.00,1.15,1,1.60,1,1.50,1,-0.15,1.00,25.00,0.25,54.00,1.38,3203.00
1698.9,98,, ,,128.00,128.00,,,379.79,,371.10,1,374.00,1,,1320.00,1.45,1,1.90,1,2.00,1,0.05,1.00,25.00,0.24,8.00,1.68,2.00
1698.9,98,, ,,128.00,128.00,,,374.80,,366.20,1,369.10,1,,1325.00,1.50,1,2.00,1,2.05,1,0.40,1.00,25.00,0.24,8.00,1.75,3.00
1698.9,98,, ,,128.00,128.00,,,359.81,,351.40,1,354.40,1,,1340.00,1.70,1,2.30,1,2.30,1,0.60,1.00,35.00,0.24,5.00,2.00,2.00
1698.9,98,, ,,128.00,128.00,,,349.81,,341.60,1,344.60,1,,1350.00,1.90,1,2.40,1,2.60,1,0.00,1.00,35.00,0.24,1006.00,2.15,1.00
1698.9,98,, ,,128.00,128.00,,,339.82,,331.80,1,334.90,1,,1360.00,2.05,1,2.95,1,2.50,1,-0.10,25.00,25.00,0.24,3.00,2.50,1.00
1698.9,98,, ,,128.00,25.00,,,324.83,,317.20,1,320.20,1,,1375.00,2.50,1,3.30,1,2.50,1,-0.50,25.00,35.00,0.23,1250.00,2.90,400.00
1698.9,98,, ,,128.00,25.00,,,319.83,,312.30,1,315.40,1,,1380.00,2.45,1,3.50,1,, ,,25.00,25.00,0.23,,2.98,
1698.9,98,, ,,128.00,128.00,,,299.85,,292.80,1,296.00,1,,1400.00,2.95,1,4.10,1,3.30,1,-0.65,25.00,25.00,0.22,3607.00,3.52,8.00
1698.9,98,, ,,128.00,25.00,,,279.86,,273.50,1,276.70,1,,1420.00,3.60,1,4.80,1,4.80,1,-0.50,128.00,35.00,0.22,5.00,4.20,5.00
1698.9,98,, ,,128.00,128.00,,,274.87,,268.60,1,271.90,1,,1425.00,3.70,1,5.00,1,4.35,1,-0.55,128.00,35.00,0.22,10422.00,4.35,1004.00
1698.9,98,, ,,128.00,128.00,,,259.88,,254.40,1,257.80,1,,1440.00,4.30,1,5.60,1,, ,,128.00,35.00,0.21,,4.95,
1698.9,98,, ,,128.00,128.00,,,249.88,,244.90,1,248.20,1,,1450.00,5.20,1,5.70,1,6.00,1,1.15,5.00,4.00,0.21,8299.00,5.45,3200.00
1698.9,98,, ,,128.00,128.00,,,239.89,,235.30,1,238.70,1,,1460.00,5.10,1,6.60,1,5.00,1,-0.90,25.00,138.00,0.21,11.00,5.85,10.00
1698.9,98,, ,,128.00,128.00,,,224.90,,221.20,1,224.60,1,,1475.00,5.90,1,7.50,1,6.00,1,-0.90,25.00,128.00,0.20,1278.00,6.70,400.00
1698.9,98,, ,,128.00,128.00,,,219.90,,216.50,1,219.90,1,,1480.00,6.20,1,7.80,1,6.95,1,-0.25,25.00,128.00,0.20,61.00,7.00,2.00
1698.9,98,, ,,128.00,128.00,,,199.92,,197.80,1,201.30,1,,1500.00,7.50,1,9.20,1,8.60,1,-0.40,128.00,128.00,0.19,3836.00,8.35,260.00
1698.9,98,184.77,1,13.49,128.00,128.00,0.12,7.00,181.15,2.00,179.40,1,182.90,1,,1520.00,9.00,1,10.90,1,9.30,1,-1.00,128.00,128.00,0.19,67.00,9.95,112.00
1698.9,98,158,1,-12.27,128.00,128.00,0.12,22.00,176.65,2.00,174.90,1,178.40,1,,1525.00,9.40,1,11.40,1,11.00,1,0.10,128.00,128.00,0.19,4701.00,10.40,25.00
1698.9,98,166.6,1,5.62,128.00,128.00,0.13,2.00,163.15,1.00,161.40,1,164.90,1,,1540.00,10.90,1,12.80,1,11.00,1,0.10,128.00,128.00,0.18,56.00,11.85,56.00
1698.9,98,144.7,1,,128.00,128.00,0.13,4.00,154.25,4.00,152.50,1,156.00,1,,1550.00,11.90,1,14.00,1,12.60,1,-1.90,128.00,128.00,0.18,7974.00,12.95,1054.00
1698.9,98,148.83,1,,128.00,128.00,0.13,1.00,145.45,3.00,143.70,1,147.20,1,,1560.00,13.10,1,15.30,1,13.95,1,-2.05,128.00,128.00,0.18,253.00,14.20,12.00
1698.9,98,128.38,1,-2.44,38.00,38.00,0.13,7.00,132.25,6.00,131.10,1,133.40,1,,1575.00,15.20,1,17.30,1,16.10,1,-2.09,128.00,128.00,0.17,5206.00,16.25,842.00
1698.9,98,122.04,1,,38.00,38.00,0.13,1.00,128.00,1.00,126.80,1,129.20,1,,1580.00,15.90,1,17.40,1,18.40,1,2.35,38.00,192.00,0.17,12.00,16.65,64.00
1698.9,98,107.65,1,-2.50,38.00,38.00,0.13,29.00,111.50,3.00,110.30,1,112.70,1,,1600.00,19.20,1,20.80,1,22.00,1,0.00,38.00,192.00,0.16,6933.00,20.00,11.00
1698.9,98,94.95,1,2.10,38.00,38.00,0.13,20.00,95.60,21.00,94.50,1,96.70,1,,1620.00,23.40,1,24.90,1,27.20,1,2.70,38.00,38.00,0.16,755.00,24.15,135.00
1698.9,98,92.45,1,,38.00,38.00,0.13,1.00,91.85,2.00,90.80,1,92.90,1,,1625.00,24.60,1,26.20,1,27.60,1,1.90,38.00,38.00,0.16,2243.00,25.40,10.00
1698.9,98,, ,,38.00,38.00,0.13,,80.45,,79.50,1,81.40,1,,1640.00,28.30,1,29.70,1,29.50,1,-3.05,38.00,38.00,0.16,1125.00,29.00,4.00
1698.9,98,73.15,1,4.35,38.00,38.00,0.13,72.00,73.15,2.00,72.20,1,74.10,1,,1650.00,30.90,1,32.50,1,31.60,1,-5.30,38.00,192.00,0.15,4613.00,31.70,850.00
1698.9,98,59.3,1,-6.30,38.00,38.00,0.12,100.00,66.35,30.00,65.40,1,67.30,1,,1660.00,33.90,1,35.50,1,35.50,1,-2.80,38.00,38.00,0.15,1207.00,34.70,6.00
1698.9,98,52,1,-2.40,38.00,38.00,0.12,272.00,56.29,32.00,55.40,1,57.20,1,,1675.00,39.00,1,40.60,1,39.46,1,-6.84,38.00,38.00,0.15,3176.00,39.79,1.00
1698.9,98,52.6,1,1.35,38.00,38.00,0.12,621.00,53.14,100.00,52.20,1,54.10,1,,1680.00,40.80,1,42.50,1,42.00,1,-3.25,38.00,38.00,0.15,701.00,41.64,100.00
1698.9,98,39.95,1,3.45,38.00,38.00,0.12,14327.00,41.25,1.00,40.40,1,42.10,1,,1700.00,48.80,1,51.10,1,49.50,1,-3.85,192.00,38.00,0.14,1682.00,49.95,471.00
1698.9,98,30.8,1,4.10,38.00,38.00,0.11,17.00,30.79,2.00,30.00,1,31.60,1,,1720.00,58.30,1,60.70,1,58.50,1,-7.00,192.00,38.00,0.14,133.00,59.49,1.00
1698.9,98,28.5,1,2.50,38.00,38.00,0.11,4024.00,28.40,2.00,27.60,1,29.20,1,,1725.00,61.00,1,63.10,1,61.60,1,-2.75,38.00,38.00,0.14,70.00,62.04,20.00
1698.9,98,19.5,1,-0.30,38.00,38.00,0.11,178.00,21.95,1.00,21.20,1,22.70,1,,1740.00,69.60,1,72.00,1,73.50,1,7.30,192.00,38.00,0.14,176.00,70.80,261.00
1698.9,98,18.35,1,1.95,38.00,38.00,0.11,3345.00,18.30,4.00,17.60,1,19.00,1,,1750.00,75.90,1,78.10,1,84.65,1,-4.65,38.00,38.00,0.13,70.00,77.00,40.00
1698.9,98,14.55,1,1.05,38.00,38.00,0.10,100.00,15.05,12.00,14.40,1,15.70,1,,1760.00,82.60,1,85.00,1,, ,,141.00,38.00,0.13,,83.80,
1698.9,98,10.65,1,0.78,128.00,128.00,0.10,15757.00,11.00,12.00,10.20,1,11.80,1,,1775.00,92.90,1,95.90,1,89.40,1,,128.00,128.00,0.13,1.00,94.40,1.00
1698.9,98,9.85,1,-0.15,128.00,128.00,0.10,141.00,9.85,4.00,9.10,1,10.60,1,,1780.00,97.00,1,100.00,1,, ,,128.00,128.00,0.13,,98.50,
1698.9,98,5.4,1,-2.70,128.00,25.00,0.10,1663.00,6.25,1.00,5.60,1,6.90,1,,1800.00,113.30,1,116.20,1,109.15,1,,25.00,128.00,0.14,1.00,114.75,1.00
1698.9,98,3.5,1,0.00,25.00,25.00,0.10,8.00,3.80,1.00,3.30,1,4.30,1,,1820.00,130.90,1,133.80,1,, ,,128.00,128.00,0.14,,132.35,
1698.9,98,3.1,1,0.00,25.00,25.00,0.10,3750.00,3.43,3.00,2.95,1,3.90,1,,1825.00,135.50,1,138.30,1,150.29,1,,128.00,128.00,0.14,3.00,136.90,3.00
1698.9,98,2.25,1,0.10,35.00,25.00,0.10,5.00,2.33,1.00,2.00,1,2.65,1,,1840.00,149.40,1,152.20,1,, ,,128.00,128.00,0.15,,150.80,
1698.9,98,1.8,1,0.10,35.00,25.00,0.10,15.00,1.83,1.00,1.50,1,2.15,1,,1850.00,158.90,1,161.70,1,, ,,128.00,128.00,0.15,,160.30,
1698.9,98,1.5,1,0.15,35.00,25.00,0.10,3.00,1.43,1.00,1.10,1,1.75,1,,1860.00,168.60,1,171.20,1,, ,,25.00,128.00,0.16,,169.90,
1698.9,98,1,1,-0.35,1.00,25.00,0.10,911.00,0.95,2.00,0.70,1,1.20,1,,1875.00,183.20,1,185.80,1,, ,,25.00,128.00,0.16,,184.50,
1698.9,98,0.9,1,,1.00,25.00,0.10,2.00,0.85,2.00,0.60,1,1.10,1,,1880.00,188.10,1,190.70,1,, ,,128.00,128.00,0.17,,189.40,
1698.9,98,1,1,-0.30,1.00,25.00,0.10,510.00,0.58,600.00,0.30,1,0.85,1,,1900.00,207.80,1,210.40,1,, ,,128.00,128.00,0.18,,209.10,
1698.9,98,0.45,1,-0.05,35.00,40.00,0.11,21.00,0.35,1.00,0.25,1,0.45,1,,1950.00,257.40,1,259.90,1,, ,,25.00,128.00,0.20,,258.65,
1698.9,98,0.3,1,,25.00,0.00,0.13,71.00,0.28,71.00,0.00,1,0.55,1,,2000.00,307.20,1,309.70,1,, ,,128.00,128.00,0.23,,308.45,
1698.9,98,, ,,35.00,1.00,0.16,,0.28,,0.05,1,0.50,1,,2100.00,407.00,1,409.40,1,, ,,25.00,128.00,0.28,,408.20,
1698.9,133,1520.07,1,-17.93,128.00,25.00,,1760.00,1598.99,3.00,1584.70,1,1587.10,1,,100.00,0.00,1,0.05,1,61.50,1,61.45,1646.00,0.00,1.37,28186.00,0.03,250.00
1698.9,133,, ,,128.00,128.00,,,1549.04,,1534.70,1,1537.20,1,,150.00,0.00,1,0.05,1,, ,,100.00,0.00,1.17,,0.03,
1698.9,133,1006.96,1,40.96,128.00,25.00,,1183.00,1499.08,10.00,1484.90,1,1487.30,1,,200.00,0.00,1,0.05,1,0.10,1,0.00,1270.00,0.00,1.03,16465.00,0.03,309.00
1698.9,133,1243.35,1,115.42,128.00,25.00,,4.00,1449.13,3.00,1435.00,1,1437.40,1,,250.00,0.00,1,0.05,1,0.05,1,0.00,1070.00,0.00,0.92,3203.00,0.03,200.00
1698.9,133,, ,,128.00,25.00,,0.00,1399.18,,1385.10,1,1387.50,1,,300.00,0.00,1,0.05,1,0.20,1,0.15,100.00,0.00,0.83,5844.00,0.03,0.00
1698.9,133,, ,,128.00,128.00,,0.00,1349.22,,1335.10,1,1337.60,1,,350.00,0.00,1,0.10,1,0.05,1,0.00,35.00,0.00,0.80,582.00,0.05,10.00
1698.9,133,1115.9,1,,128.00,128.00,,501.00,1299.27,1.00,1285.20,1,1287.70,1,,400.00,0.00,1,0.10,1,0.10,1,0.05,35.00,0.00,0.73,8394.00,0.05,154.00
1698.9,133,1040.3,1,1040.30,128.00,128.00,,4.00,1249.31,1.00,1235.30,1,1237.80,1,,450.00,0.00,1,0.10,1,0.15,1,0.10,35.00,0.00,0.67,661.00,0.05,38.00
1698.9,133,1106.6,1,-1.90,128.00,128.00,,16025.00,1199.36,100.00,1185.40,1,1187.90,1,,500.00,0.00,1,0.10,1,0.05,1,0.00,9.00,0.00,0.62,35837.00,0.05,51.00
1698.9,133,, ,,128.00,128.00,,0.00,1149.40,,1135.50,1,1138.00,1,,550.00,0.00,1,0.15,1,0.10,1,0.00,35.00,0.00,0.59,920.00,0.08,10.00
1698.9,133,690,1,-19.70,128.00,128.00,,1.00,1099.45,1.00,1085.60,1,1088.10,1,,600.00,0.00,1,0.05,1,0.10,1,0.05,1.00,0.00,0.50,12085.00,0.03,1.00
1698.9,133,841.5,1,184.00,128.00,128.00,,5.00,1049.50,1.00,1035.70,1,1038.20,1,,650.00,0.00,1,0.05,1,0.05,1,0.01,1.00,0.00,0.47,12496.00,0.03,1.00
1698.9,133,972.2,1,3.00,128.00,128.00,,277.00,999.54,1.00,985.80,1,988.30,1,,700.00,0.05,1,0.10,1,0.08,1,-0.07,36.00,1.00,0.47,33944.00,0.08,45.00
1698.9,133,929.45,1,12.85,128.00,128.00,,560.00,949.59,200.00,935.90,1,938.40,1,,750.00,0.00,1,0.10,1,0.10,1,0.00,1.00,0.00,0.42,26033.00,0.05,199.00
1698.9,133,879.05,1,110.85,128.00,25.00,,330.00,899.63,40.00,886.10,1,888.50,1,,800.00,0.10,1,0.15,1,0.10,1,-0.05,36.00,45.00,0.42,23114.00,0.13,1.00
1698.9,133,404.1,1,8.10,128.00,25.00,,1.00,849.68,1.00,836.20,1,838.60,1,,850.00,0.05,1,0.15,1,0.14,1,-0.11,1.00,11.00,0.38,18003.00,0.10,226.00
1698.9,133,660,1,-94.23,128.00,128.00,,257.00,799.73,67.00,786.30,1,788.80,1,,900.00,0.10,1,0.20,1,0.25,1,-0.05,1.00,250.00,0.36,23256.00,0.15,24.00
1698.9,133,, ,,128.00,128.00,,0.00,774.75,,761.40,1,763.90,1,,925.00,0.10,1,0.20,1,0.20,1,-0.15,1.00,4.00,0.35,896.00,0.15,231.00
1698.9,133,354,1,0.00,128.00,128.00,,300.00,749.77,300.00,736.50,1,739.00,1,,950.00,0.10,1,0.25,1,0.20,1,-0.05,1.00,25.00,0.34,14722.00,0.18,1.00
1698.9,133,, ,,128.00,25.00,,0.00,724.79,,711.60,1,714.10,1,,975.00,0.10,1,0.65,1,0.30,1,-0.15,25.00,40.00,0.35,10370.00,0.38,1.00
1698.9,133,682,1,21.66,128.00,128.00,,11100.00,699.82,1.00,686.70,1,689.20,1,,1000.00,0.40,1,0.45,1,0.35,1,-0.15,1.00,8.00,0.34,57380.00,0.43,17.00
1698.9,133,576.29,1,67.14,128.00,128.00,,17.00,674.84,1.00,661.80,1,664.40,1,,1025.00,0.10,1,0.75,1,0.45,1,-0.15,25.00,45.00,0.33,8577.00,0.43,1.00
1698.9,133,583.55,1,25.65,128.00,25.00,,1266.00,649.86,1.00,637.00,1,639.50,1,,1050.00,0.15,1,0.55,1,0.65,1,0.10,1.00,32.00,0.31,30539.00,0.35,1.00
1698.9,133,471.65,1,41.55,128.00,128.00,,350.00,624.89,10.00,612.10,1,614.70,1,,1075.00,0.25,1,0.65,1,0.70,1,0.10,1.00,30.00,0.30,3651.00,0.45,1.00
1698.9,133,571.5,1,-15.00,128.00,25.00,,5937.00,599.91,200.00,587.30,1,589.90,1,,1100.00,0.40,1,0.80,1,0.85,1,0.05,1.00,25.00,0.30,48552.00,0.60,2.00
1698.9,133,541.6,1,167.98,128.00,128.00,,1684.00,574.93,1.00,562.40,1,565.20,1,,1125.00,0.55,1,0.90,1,0.95,1,0.10,1.00,25.00,0.29,17633.00,0.72,3.00
1698.9,133,565.41,1,138.11,128.00,128.00,,4.00,569.94,4.00,557.50,1,560.20,1,,1130.00,0.60,1,0.95,1,1.00,1,-0.10,1.00,25.00,0.29,66.00,0.78,3.00
1698.9,133,525.6,1,117.20,128.00,25.00,,6930.00,549.95,2.00,537.70,1,540.40,1,,1150.00,0.75,1,1.10,1,1.15,1,-0.10,1.00,27.00,0.28,36374.00,0.92,2.00
1698.9,133,497,1,170.65,128.00,128.00,,2552.00,524.98,325.00,512.90,1,515.70,1,,1175.00,0.95,1,1.35,1,1.40,1,-0.10,1.00,25.00,0.28,14389.00,1.15,4.00
1698.9,133,485.1,1,6.00,128.00,128.00,,15134.00,500.00,2.00,488.20,1,491.10,1,,1200.00,1.25,1,1.70,1,1.75,1,0.00,1.00,25.00,0.27,66126.00,1.48,3.00
1698.9,133,462.6,1,108.04,128.00,128.00,,5880.00,475.02,2.00,463.50,1,466.50,1,,1225.00,1.70,1,2.05,1,2.10,1,0.35,1.00,4.00,0.27,19819.00,1.88,1.00
1698.9,133,431,1,7.50,128.00,128.00,,18654.00,450.05,250.00,438.90,1,442.00,1,,1250.00,1.85,1,2.50,1,2.50,1,0.50,1.00,25.00,0.26,63963.00,2.18,1.00
1698.9,133,399,1,33.80,128.00,128.00,,5768.00,425.07,400.00,414.30,1,417.50,1,,1275.00,2.20,1,3.20,1,2.70,1,-0.30,25.00,25.00,0.25,29871.00,2.70,1251.00
1698.9,133,375,1,104.50,128.00,128.00,,31125.00,400.09,800.00,390.00,1,393.40,1,,1300.00,2.70,1,3.40,1,3.50,1,-0.10,1.00,25.00,0.24,95628.00,3.05,1.00
1698.9,133,358.5,1,73.20,128.00,128.00,,9499.00,375.11,2.00,365.70,1,369.10,1,,1325.00,3.20,1,4.50,1,3.00,1,-1.70,25.00,35.00,0.24,22132.00,3.85,3000.00
1698.9,133,348.3,1,17.00,128.00,128.00,,21668.00,350.14,100.00,341.40,1,344.90,1,,1350.00,3.90,1,5.30,1,4.60,1,-0.40,25.00,35.00,0.23,78160.00,4.60,5.00
1698.9,133,327.25,1,16.75,128.00,128.00,,8800.00,325.16,7.00,317.30,1,320.90,1,,1375.00,4.80,1,6.20,1,5.50,1,-0.52,25.00,35.00,0.23,25320.00,5.50,1.00
1698.9,133,292.6,1,0.20,128.00,128.00,,50450.00,300.18,10.00,293.30,1,297.10,1,,1400.00,5.60,1,7.40,1,6.45,1,-1.15,25.00,25.00,0.22,117002.00,6.50,272.00
1698.9,133,261,1,33.00,128.00,128.00,,14179.00,275.21,150.00,269.60,1,273.50,1,,1425.00,6.90,1,8.70,1,7.60,1,0.00,25.00,2.00,0.21,24730.00,7.80,21.00
1698.9,133,253.4,1,-2.60,128.00,128.00,,27828.00,250.23,2.00,246.20,1,250.10,1,,1450.00,8.20,1,10.40,1,9.25,1,-0.75,128.00,128.00,0.21,70532.00,9.30,365.00
1698.9,133,, ,,128.00,128.00,,0.00,240.24,,236.90,1,240.90,1,,1460.00,8.90,1,11.10,1,10.10,1,-3.80,128.00,25.00,0.20,1262.00,10.00,1.00
1698.9,133,220.7,1,18.10,128.00,128.00,,9758.00,225.25,1000.00,223.10,1,227.10,1,,1475.00,10.20,1,12.40,1,10.90,1,-1.20,25.00,128.00,0.20,43877.00,11.30,9.00
1698.9,133,201.15,1,-6.00,128.00,128.00,0.12,51270.00,202.40,5.00,200.40,1,204.40,1,,1500.00,12.30,1,14.80,1,13.54,1,-1.31,25.00,128.00,0.19,99755.00,13.55,23.00
1698.9,133,, ,,128.00,128.00,0.13,,184.60,,182.60,1,186.60,1,,1520.00,14.50,1,17.00,1,15.50,1,0.20,25.00,128.00,0.19,5.00,15.75,5.00
1698.9,133,184.3,1,-0.40,128.00,128.00,0.13,7976.00,180.20,200.00,178.20,1,182.20,1,,1525.00,15.00,1,17.70,1,18.60,1,1.60,128.00,128.00,0.19,30436.00,16.35,1303.00
1698.9,133,150,1,-7.40,38.00,38.00,0.13,32357.00,158.50,2.00,157.00,1,160.00,1,,1550.00,18.30,1,21.10,1,19.50,1,-2.70,128.00,128.00,0.18,53976.00,19.69,251.00
1698.9,133,132.3,1,-9.20,38.00,38.00,0.13,23549.00,137.55,1.00,136.20,1,138.90,1,,1575.00,22.30,1,24.40,1,24.00,1,-1.90,38.00,192.00,0.17,26197.00,23.35,3000.00
1698.9,133,91,1,2.74,38.00,38.00,0.13,2069.00,133.55,20.00,132.10,1,135.00,1,,1580.00,23.40,1,25.30,1,29.75,1,-8.85,38.00,38.00,0.17,4029.00,24.35,10.00
1698.9,133,68.5,1,-7.00,38.00,38.00,0.13,190.00,129.50,40.00,128.10,1,130.90,1,,1585.00,24.20,1,26.40,1,30.00,1,-4.45,38.00,38.00,0.17,593.00,25.30,700.00
1698.9,133,78,1,8.00,38.00,38.00,0.13,206.00,125.50,1.00,124.10,1,126.90,1,,1590.00,25.20,1,27.40,1,29.39,1,3.34,38.00,38.00,0.17,2645.00,26.30,8.00
1698.9,133,115.7,1,53.40,38.00,38.00,0.13,69.00,121.50,1.00,120.10,1,122.90,1,,1595.00,26.30,1,28.30,1,30.80,1,3.60,38.00,38.00,0.17,529.00,27.30,15.00
1698.9,133,116.5,1,5.55,38.00,38.00,0.13,48788.00,117.60,4700.00,116.20,1,119.00,1,,1600.00,27.40,1,29.40,1,28.44,1,-4.36,38.00,38.00,0.17,57471.00,28.40,894.00
1698.9,133,, ,,38.00,38.00,0.13,,102.25,,100.90,1,103.60,1,,1620.00,31.90,1,34.00,1,35.70,1,,38.00,192.00,0.16,12.00,32.95,12.00
1698.9,133,97.9,1,4.90,38.00,38.00,0.13,38953.00,98.65,10.00,97.40,1,99.90,1,,1625.00,33.20,1,35.20,1,34.00,1,-3.50,38.00,38.00,0.16,33022.00,34.20,18.00
1698.9,133,77,1,1.85,38.00,38.00,0.13,56347.00,80.65,242.00,79.50,1,81.80,1,,1650.00,40.40,1,42.50,1,40.70,1,-4.75,38.00,38.00,0.16,34071.00,41.45,106.00
1698.9,133,74.95,1,-2.25,38.00,38.00,0.13,295.00,77.15,10.00,75.90,1,78.40,1,,1655.00,41.80,1,44.00,1,52.80,1,-9.93,38.00,192.00,0.16,312.00,42.90,1.00
1698.9,133,73.15,1,2.80,38.00,38.00,0.13,1134.00,73.80,40.00,72.60,1,75.00,1,,1660.00,43.50,1,45.70,1,50.55,1,-2.85,38.00,38.00,0.15,395.00,44.60,30.00
1698.9,133,76.15,1,11.78,38.00,38.00,0.13,622.00,70.55,10.00,69.30,1,71.80,1,,1665.00,45.20,1,47.40,1,49.25,1,-5.75,38.00,38.00,0.15,853.00,46.29,2.00
1698.9,133,60.8,1,-2.40,38.00,38.00,0.12,323.00,67.29,4.00,66.10,1,68.50,1,,1670.00,47.10,1,49.30,1,52.38,1,-2.62,38.00,38.00,0.15,656.00,48.19,2.00
1698.9,133,60,1,-0.50,38.00,38.00,0.12,22151.00,64.24,50.00,63.10,1,65.40,1,,1675.00,48.80,1,51.10,1,49.50,1,-4.50,38.00,38.00,0.15,15303.00,49.94,1252.00
1698.9,133,59.2,1,-1.65,38.00,38.00,0.12,5412.00,61.09,20.00,60.00,1,62.20,1,,1680.00,50.80,1,53.00,1,59.48,1,6.28,38.00,38.00,0.15,1474.00,51.89,1.00
